date,Temp_Out,Hum_Out,Dew_Pt,Wind_Speed,Hi_Speed,Bar,Rain,Rain_Rate
2022-07-27 01:40:00,21.90,86,19.40,2.20,3.10,1021.80,0.00,0.00
2022-07-27 01:50:00,21.80,86,19.40,1.80,2.70,1021.80,0.00,0.00
2022-07-27 02:00:00,21.80,85,19.10,1.30,2.20,1021.50,0.00,0.00
2022-07-27 02:10:00,21.70,85,19.10,1.30,2.20,1021.40,0.00,0.00
2022-07-27 02:20:00,21.60,86,19.20,0.90,1.80,1021.30,0.00,0.00
2022-07-27 02:30:00,21.60,86,19.20,1.80,2.20,1021.20,0.00,0.00
2022-07-27 02:40:00,21.60,86,19.20,1.80,2.70,1021.10,0.00,0.00
2022-07-27 02:50:00,21.50,86,19.10,0.90,1.80,1021.10,0.00,0.00
2022-07-27 03:00:00,21.40,86,18.90,1.30,2.20,1021.10,0.00,0.00
2022-07-27 03:10:00,21.20,87,19.00,0.90,1.80,1020.90,0.00,0.00
2022-07-27 03:20:00,21.10,87,18.90,0.90,1.80,1020.90,0.00,0.00
2022-07-27 03:30:00,21.10,87,18.80,1.30,2.20,1020.80,0.00,0.00
2022-07-27 03:40:00,21.00,87,18.80,0.90,1.80,1020.80,0.00,0.00
2022-07-27 03:50:00,21.10,87,18.80,0.90,1.80,1020.90,0.00,0.00
2022-07-27 04:00:00,21.10,87,18.80,0.90,1.30,1020.80,0.00,0.00
2022-07-27 04:10:00,21.10,88,19.00,1.30,1.80,1020.70,0.00,0.00
2022-07-27 04:20:00,21.00,87,18.80,0.90,1.80,1020.70,0.00,0.00
2022-07-27 04:30:00,20.90,88,18.90,0.90,1.80,1020.60,0.00,0.00
2022-07-27 04:40:00,20.90,88,18.80,1.30,2.20,1020.50,0.00,0.00
2022-07-27 04:50:00,20.90,88,18.80,1.30,1.80,1020.60,0.00,0.00
2022-07-27 05:00:00,21.00,88,18.90,1.30,1.80,1020.50,0.00,0.00
2022-07-27 05:10:00,21.10,88,19.00,1.30,1.80,1020.50,0.00,0.00
2022-07-27 05:20:00,21.10,88,19.00,0.90,1.80,1020.40,0.00,0.00
2022-07-27 05:30:00,21.10,87,18.90,0.90,1.30,1020.60,0.00,0.00
2022-07-27 05:40:00,20.90,87,18.70,1.30,2.20,1020.70,0.00,0.00
2022-07-27 05:50:00,20.80,87,18.60,0.90,2.20,1020.90,0.00,0.00
2022-07-27 06:00:00,20.70,87,18.50,1.30,2.20,1021.00,0.00,0.00
2022-07-27 06:10:00,20.70,88,18.60,0.90,2.20,1021.00,0.00,0.00
2022-07-27 06:20:00,20.50,88,18.40,1.30,2.20,1021.10,0.00,0.00
2022-07-27 06:30:00,20.40,88,18.40,1.30,2.20,1021.10,0.00,0.00
2022-07-27 06:40:00,20.50,88,18.40,1.30,2.20,1021.30,0.00,0.00
2022-07-27 06:50:00,20.50,88,18.40,0.90,1.80,1021.20,0.00,0.00
2022-07-27 07:00:00,20.50,88,18.40,1.30,2.70,1021.20,0.00,0.00
2022-07-27 07:10:00,20.70,89,18.80,1.30,2.70,1021.10,0.00,0.00
2022-07-27 07:20:00,20.70,88,18.70,1.80,2.20,1021.10,0.00,0.00
2022-07-27 07:30:00,20.80,88,18.70,1.80,2.70,1021.20,0.00,0.00
2022-07-27 07:40:00,20.90,88,18.80,1.30,2.20,1021.20,0.00,0.00
2022-07-27 07:50:00,20.90,87,18.70,1.30,2.20,1021.40,0.00,0.00
2022-07-27 08:00:00,21.00,87,18.80,0.40,1.30,1021.50,0.00,0.00
2022-07-27 08:10:00,21.10,87,18.90,0.90,1.80,1021.50,0.00,0.00
2022-07-27 08:20:00,21.40,86,18.90,1.30,1.80,1021.50,0.00,0.00
2022-07-27 08:30:00,21.50,86,19.10,1.30,1.80,1021.60,0.00,0.00
2022-07-27 08:40:00,21.60,85,18.90,1.30,1.80,1021.60,0.00,0.00
2022-07-27 08:50:00,21.70,85,19.10,1.80,2.20,1021.50,0.00,0.00
