date,m-1,m0,m1,m2,m3,m4,hm0,fp,tp,dp,sprp,tm02,tm,e,v,Qp,hs,ts,h10,hmax,tz,thmax,hmaxhs,corr_H,corr_T
2016-09-28 03:00:00,-0.03,0.24,0.03,0.01,0.00,0.00,1.97,0.10,10.40,220.82,33.12,6.84,7.65,0.99,0.50,2.05,1.91,9.62,2.30,2.83,7.41,10.94,1.48,0.35,0.31
2016-09-28 04:00:00,-0.03,0.23,0.03,0.00,0.00,0.00,1.92,0.10,10.40,205.18,33.04,7.00,7.93,0.99,0.53,2.33,1.88,9.54,2.31,2.93,7.50,8.60,1.56,0.37,0.29
2016-09-28 05:00:00,-0.03,0.24,0.03,0.00,0.00,0.00,1.96,0.10,10.40,212.22,37.09,7.00,7.83,0.99,0.50,2.23,1.82,9.96,2.36,2.91,7.54,8.60,1.60,0.40,0.28
2016-09-28 06:00:00,-0.03,0.24,0.03,0.00,0.00,0.00,1.97,0.10,10.40,217.78,29.23,7.34,8.15,0.99,0.49,2.42,1.96,9.72,2.50,2.91,7.72,9.38,1.48,0.50,0.28
2016-09-28 07:00:00,-0.03,0.25,0.03,0.00,0.00,0.00,2.00,0.09,11.26,205.73,34.43,7.35,8.11,0.99,0.47,2.15,1.91,9.72,2.31,2.65,7.83,9.38,1.39,0.47,0.37
2016-09-28 08:00:00,-0.03,0.21,0.03,0.00,0.00,0.00,1.82,0.09,11.26,209.74,34.61,7.02,7.76,0.99,0.47,2.07,1.71,9.56,2.06,2.37,7.53,10.94,1.38,0.07,0.22
2016-09-28 09:00:00,-0.03,0.23,0.03,0.00,0.00,0.00,1.94,0.10,10.40,209.46,32.34,7.41,8.15,0.99,0.46,2.70,1.90,9.64,2.22,2.48,7.92,8.59,1.31,0.46,0.38
2016-09-28 10:00:00,-0.03,0.27,0.03,0.00,0.00,0.00,2.07,0.10,10.40,209.34,27.73,7.47,8.13,0.99,0.43,2.63,1.93,9.26,2.43,2.69,7.83,10.16,1.40,0.47,0.28
2016-09-28 11:00:00,-0.04,0.33,0.04,0.00,0.00,0.00,2.29,0.10,10.40,213.42,23.49,8.07,8.71,0.99,0.41,3.12,2.22,9.78,2.93,3.62,7.97,9.37,1.63,0.54,0.44
2016-09-28 12:00:00,-0.03,0.23,0.03,0.00,0.00,0.00,1.94,0.10,10.40,204.68,30.29,7.54,8.26,0.99,0.45,2.70,1.82,9.39,2.24,2.68,7.60,9.37,1.47,0.41,0.31
2016-09-28 13:00:00,-0.02,0.19,0.02,0.00,0.00,0.00,1.75,0.10,9.65,221.10,34.95,7.26,7.94,0.99,0.44,2.00,1.61,8.95,2.01,2.50,7.37,10.94,1.55,0.30,0.04
2016-09-28 14:00:00,-0.02,0.19,0.02,0.00,0.00,0.00,1.75,0.09,11.26,208.82,32.98,7.36,8.00,0.99,0.43,1.99,1.61,9.03,2.06,2.95,7.42,8.59,1.83,0.35,0.25
2016-09-28 15:00:00,-0.02,0.19,0.02,0.00,0.00,0.00,1.74,0.10,10.40,213.47,42.80,7.32,7.94,0.99,0.42,2.10,1.57,8.89,2.01,2.90,7.10,10.94,1.85,0.27,0.23
2016-09-28 16:00:00,-0.03,0.24,0.03,0.00,0.00,0.00,1.98,0.10,10.40,206.83,29.96,7.86,8.47,0.99,0.40,2.44,1.81,9.59,2.27,3.04,8.59,9.38,1.68,0.28,0.22
2016-09-28 17:00:00,-0.03,0.22,0.03,0.00,0.00,0.00,1.89,0.09,11.26,203.87,24.75,7.74,8.47,0.99,0.45,2.49,1.79,9.61,2.22,3.58,8.03,10.16,2.00,0.34,0.29
2016-09-28 18:00:00,-0.03,0.23,0.03,0.00,0.00,0.00,1.90,0.09,11.26,200.83,31.60,7.91,8.64,0.99,0.44,2.72,1.80,9.98,2.33,2.94,8.28,10.16,1.64,0.50,0.35
2016-09-28 19:00:00,-0.02,0.19,0.02,0.00,0.00,0.00,1.76,0.09,11.26,190.53,31.26,7.15,7.94,0.99,0.48,2.24,1.65,9.53,2.04,2.93,7.57,9.38,1.77,0.26,0.25
2016-09-28 20:00:00,-0.03,0.24,0.03,0.00,0.00,0.00,1.97,0.10,10.40,199.80,27.79,7.29,8.27,0.99,0.54,2.72,1.91,9.98,2.31,2.74,7.84,9.38,1.43,0.52,0.38
2016-09-28 21:00:00,-0.02,0.19,0.02,0.00,0.00,0.00,1.73,0.10,9.65,202.71,28.55,6.59,7.64,0.99,0.59,2.62,1.67,9.59,2.23,2.98,6.98,10.15,1.78,0.46,0.13
2016-09-28 22:00:00,-0.03,0.21,0.03,0.00,0.00,0.00,1.84,0.10,10.40,199.44,31.81,6.61,7.68,0.99,0.59,2.58,1.71,9.27,2.22,2.66,6.69,10.94,1.56,0.47,0.40
2016-09-28 23:00:00,-0.02,0.15,0.02,0.00,0.00,0.00,1.56,0.10,10.40,220.76,33.88,5.84,6.80,0.99,0.60,1.82,1.50,8.93,1.90,2.40,6.07,9.38,1.60,0.33,0.31
2016-09-29 00:00:00,-0.03,0.19,0.03,0.01,0.00,0.00,1.75,0.10,10.40,207.74,32.89,5.98,6.95,0.99,0.59,1.90,1.57,8.47,2.00,2.40,6.08,8.60,1.53,0.37,0.28
2016-09-29 01:00:00,-0.03,0.17,0.03,0.01,0.00,0.00,1.64,0.12,8.45,207.23,31.00,5.57,6.48,0.98,0.59,1.69,1.47,8.32,1.92,2.47,5.75,10.16,1.68,0.18,0.07
2016-09-29 02:00:00,-0.03,0.20,0.03,0.01,0.00,0.00,1.80,0.10,10.40,202.03,35.93,5.75,6.64,0.98,0.58,1.73,1.64,8.26,2.02,2.39,6.05,9.38,1.46,0.28,0.21
2016-09-29 03:00:00,-0.03,0.20,0.03,0.01,0.00,0.00,1.80,0.10,10.40,196.57,37.00,5.35,6.12,0.98,0.55,1.57,1.68,7.88,2.07,2.77,5.88,8.59,1.65,0.21,0.13
2016-09-29 04:00:00,-0.04,0.24,0.04,0.01,0.00,0.00,1.98,0.09,11.26,206.87,31.15,5.65,6.58,0.98,0.59,1.86,1.87,8.54,2.39,3.74,6.17,10.15,2.00,0.26,0.14
2016-09-29 05:00:00,-0.04,0.21,0.04,0.01,0.00,0.00,1.85,0.09,11.26,197.49,37.06,5.13,5.88,0.98,0.56,1.53,1.67,7.42,2.12,2.71,5.50,9.38,1.62,0.24,0.21
2016-09-29 06:00:00,-0.04,0.25,0.04,0.01,0.00,0.00,1.99,0.10,10.40,199.25,31.60,5.57,6.40,0.98,0.57,1.86,1.80,8.08,2.24,2.70,6.05,10.16,1.50,0.25,0.05
2016-09-29 07:00:00,-0.04,0.28,0.04,0.01,0.00,0.00,2.12,0.10,10.40,200.43,34.47,5.97,6.92,0.99,0.59,2.09,2.00,9.36,2.53,3.22,6.50,9.38,1.61,0.35,0.27
2016-09-29 08:00:00,-0.04,0.25,0.04,0.01,0.00,0.00,1.99,0.10,10.40,197.54,32.82,5.77,6.62,0.98,0.57,2.01,1.80,8.58,2.26,2.80,6.20,10.16,1.56,0.38,0.23
2016-09-29 09:00:00,-0.03,0.22,0.03,0.01,0.00,0.00,1.89,0.09,11.26,192.96,37.86,5.66,6.52,0.98,0.57,1.78,1.73,7.86,2.17,2.74,5.81,9.37,1.59,0.32,0.25
2016-09-29 10:00:00,-0.03,0.20,0.03,0.01,0.00,0.00,1.77,0.10,10.40,213.12,36.38,5.58,6.35,0.98,0.55,1.57,1.71,7.97,2.20,2.93,5.96,9.38,1.71,0.19,0.08
2016-09-29 11:00:00,-0.03,0.20,0.03,0.01,0.00,0.00,1.79,0.09,11.26,205.48,36.02,5.48,6.14,0.98,0.50,1.38,1.59,7.45,2.10,2.93,5.70,9.37,1.85,0.19,0.17
2016-09-29 12:00:00,-0.03,0.21,0.03,0.01,0.00,0.00,1.82,0.10,10.40,195.17,27.84,6.29,7.16,0.99,0.54,2.23,1.71,9.06,2.06,2.59,6.88,10.16,1.52,0.40,0.38
2016-09-29 13:00:00,-0.03,0.18,0.03,0.00,0.00,0.00,1.68,0.10,10.40,194.74,26.34,6.20,7.03,0.99,0.53,1.81,1.50,8.76,1.92,2.24,6.30,10.16,1.49,0.31,0.20
2016-09-29 14:00:00,-0.02,0.15,0.02,0.00,0.00,0.00,1.54,0.10,9.65,204.14,33.17,6.24,6.99,0.99,0.50,1.85,1.48,8.47,1.87,2.79,6.82,10.16,1.88,0.44,0.24
2016-09-29 15:00:00,-0.02,0.16,0.02,0.00,0.00,0.00,1.58,0.10,10.40,195.08,34.40,6.51,7.25,0.99,0.49,2.42,1.45,8.93,1.82,2.57,7.19,6.25,1.77,0.17,0.19
2016-09-29 16:00:00,-0.02,0.13,0.02,0.00,0.00,0.00,1.47,0.10,10.40,195.29,36.02,6.58,7.27,0.99,0.47,1.90,1.37,8.78,1.81,2.34,6.96,9.38,1.71,0.30,0.25
2016-09-29 17:00:00,-0.02,0.15,0.02,0.00,0.00,0.00,1.54,0.09,11.26,202.38,25.40,7.04,7.70,0.99,0.44,1.92,1.40,8.61,1.79,2.40,6.77,8.59,1.71,0.39,0.26
2016-09-29 18:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.51,0.10,10.40,188.79,32.16,7.59,8.23,0.99,0.42,3.11,1.42,9.48,1.81,2.33,7.61,8.59,1.64,0.52,0.17
2016-09-29 19:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.51,0.10,10.40,205.21,35.52,7.30,8.05,0.99,0.47,2.88,1.38,9.46,1.89,2.53,7.34,9.37,1.84,0.54,0.32
2016-09-29 20:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.41,0.10,10.40,199.60,29.64,6.27,7.27,0.99,0.59,2.23,1.31,8.90,1.68,1.95,6.50,9.38,1.49,0.43,0.36
2016-09-29 21:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.42,0.10,9.65,202.26,39.34,5.66,6.59,0.98,0.60,2.03,1.30,8.48,1.65,2.23,5.98,7.03,1.72,0.35,0.31
2016-09-29 22:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.39,0.10,10.40,199.58,33.30,5.18,6.04,0.98,0.60,1.83,1.29,8.11,1.69,2.25,5.55,7.03,1.74,0.27,0.18
2016-09-29 23:00:00,-0.02,0.13,0.02,0.00,0.00,0.00,1.43,0.10,10.40,197.85,28.94,5.33,6.21,0.98,0.60,1.55,1.30,7.81,1.68,2.33,5.48,7.82,1.79,0.16,0.21
2016-09-30 00:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.52,0.10,9.65,193.84,34.88,5.56,6.40,0.98,0.57,2.17,1.36,8.32,1.67,2.04,6.21,7.03,1.51,0.21,0.20
2016-09-30 01:00:00,-0.02,0.13,0.02,0.00,0.00,0.00,1.43,0.11,9.01,188.80,31.73,5.33,6.16,0.98,0.58,1.74,1.31,7.94,1.58,2.04,5.88,9.38,1.56,0.18,0.18
2016-09-30 02:00:00,-0.02,0.11,0.02,0.00,0.00,0.00,1.35,0.10,9.65,194.23,36.09,5.28,6.02,0.98,0.55,1.38,1.22,7.40,1.49,2.01,5.67,10.16,1.64,0.00,0.09
2016-09-30 03:00:00,-0.02,0.13,0.02,0.00,0.00,0.00,1.45,0.10,9.65,206.54,34.06,5.63,6.38,0.98,0.53,1.76,1.33,7.84,1.64,2.05,5.76,9.38,1.54,0.26,0.27
2016-09-30 04:00:00,-0.02,0.10,0.02,0.00,0.00,0.00,1.25,0.10,10.40,198.23,44.81,5.53,6.31,0.98,0.55,1.54,1.15,7.69,1.45,2.09,5.84,10.16,1.82,0.22,0.19
2016-09-30 05:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.37,0.10,9.65,207.95,31.10,5.42,6.16,0.98,0.54,1.75,1.22,7.84,1.55,2.18,5.67,6.25,1.79,0.29,0.32
2016-09-30 06:00:00,-0.02,0.11,0.02,0.00,0.00,0.00,1.30,0.10,10.40,181.96,34.91,4.84,5.57,0.98,0.57,1.34,1.21,6.91,1.54,2.07,5.19,7.03,1.70,0.04,0.01
2016-09-30 07:00:00,-0.02,0.13,0.02,0.01,0.00,0.00,1.43,0.10,9.65,191.03,35.48,5.03,5.70,0.98,0.54,1.48,1.27,7.15,1.55,2.20,5.32,10.15,1.74,0.16,0.15
2016-09-30 08:00:00,-0.02,0.14,0.02,0.01,0.00,0.00,1.48,0.10,9.65,206.68,43.94,4.92,5.49,0.98,0.49,1.32,1.35,6.48,1.68,2.11,5.13,7.82,1.56,0.11,0.05
2016-09-30 09:00:00,-0.03,0.16,0.03,0.01,0.00,0.00,1.59,0.10,9.65,183.67,32.04,5.03,5.59,0.98,0.48,1.54,1.43,6.39,1.85,2.29,5.15,8.60,1.61,0.10,0.11
2016-09-30 10:00:00,-0.02,0.13,0.02,0.01,0.00,0.00,1.45,0.17,5.88,195.37,30.70,4.89,5.41,0.98,0.47,1.61,1.36,6.55,1.68,2.17,5.30,6.25,1.59,0.17,0.07
2016-09-30 11:00:00,-0.02,0.13,0.02,0.01,0.00,0.00,1.45,0.10,9.65,192.75,45.01,4.97,5.52,0.98,0.48,1.46,1.32,6.60,1.60,2.02,5.16,7.81,1.53,0.22,0.09
2016-09-30 12:00:00,-0.03,0.15,0.03,0.01,0.00,0.00,1.58,0.10,9.65,200.77,40.88,5.06,5.56,0.98,0.46,1.49,1.42,6.34,1.75,2.24,5.25,6.25,1.57,0.03,-0.08
2016-09-30 13:00:00,-0.03,0.14,0.03,0.01,0.00,0.00,1.51,0.10,9.65,183.60,37.24,5.05,5.58,0.98,0.47,1.39,1.40,6.47,1.72,2.48,5.29,6.25,1.78,0.19,0.09
2016-09-30 14:00:00,-0.03,0.16,0.03,0.01,0.00,0.00,1.61,0.10,9.65,190.61,29.75,5.10,5.58,0.98,0.44,1.59,1.47,6.51,1.74,2.22,5.16,6.25,1.52,0.31,0.06
2016-09-30 15:00:00,-0.03,0.14,0.03,0.01,0.00,0.00,1.51,0.16,6.14,200.95,33.22,4.99,5.50,0.98,0.47,1.40,1.44,6.76,1.82,2.64,5.31,9.38,1.83,0.20,0.04
2016-09-30 16:00:00,-0.03,0.16,0.03,0.01,0.00,0.00,1.58,0.18,5.63,191.84,32.73,5.21,5.67,0.98,0.43,1.83,1.45,6.68,1.83,2.34,5.39,7.03,1.61,0.15,-0.02
2016-09-30 17:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.52,0.14,7.11,201.21,36.41,5.57,6.13,0.98,0.46,1.61,1.40,7.07,1.75,2.24,5.52,5.47,1.60,0.17,-0.01
2016-09-30 18:00:00,-0.03,0.17,0.03,0.01,0.00,0.00,1.63,0.17,5.88,195.41,31.79,5.74,6.29,0.98,0.45,1.93,1.52,7.32,1.89,2.22,5.90,7.04,1.46,0.18,0.06
2016-09-30 19:00:00,-0.02,0.16,0.02,0.00,0.00,0.00,1.58,0.11,9.01,194.89,28.49,5.75,6.38,0.98,0.48,1.63,1.51,7.54,1.89,2.64,6.14,10.94,1.75,0.33,0.10
2016-09-30 20:00:00,-0.03,0.20,0.03,0.01,0.00,0.00,1.81,0.10,10.40,188.10,25.85,6.17,6.79,0.99,0.46,1.73,1.63,8.25,2.12,3.06,6.22,7.03,1.88,0.30,0.04
2016-09-30 21:00:00,-0.03,0.22,0.03,0.01,0.00,0.00,1.90,0.10,9.65,193.25,30.53,6.28,6.93,0.99,0.47,1.86,1.75,8.42,2.19,2.98,6.62,7.81,1.70,0.30,0.21
2016-09-30 22:00:00,-0.04,0.25,0.04,0.01,0.00,0.00,2.02,0.12,8.45,200.05,26.82,6.26,6.91,0.99,0.47,1.84,1.87,7.98,2.43,2.93,6.39,8.59,1.56,0.36,0.18
2016-09-30 23:00:00,-0.04,0.32,0.04,0.01,0.00,0.00,2.26,0.11,9.01,194.13,29.32,6.56,7.21,0.99,0.46,1.87,2.16,8.86,2.80,3.54,6.99,7.82,1.64,0.39,0.23
2016-10-01 00:00:00,-0.04,0.25,0.04,0.01,0.00,0.00,2.00,0.10,10.40,203.19,23.95,6.08,6.79,0.99,0.50,1.54,1.87,8.09,2.24,2.77,6.40,7.03,1.48,0.21,0.14
2016-10-01 01:00:00,-0.04,0.29,0.04,0.01,0.00,0.00,2.17,0.10,10.40,201.48,29.96,6.64,7.48,0.99,0.52,1.51,2.00,9.27,2.55,3.38,6.91,9.38,1.69,0.16,0.21
2016-10-01 02:00:00,-0.05,0.40,0.05,0.01,0.00,0.00,2.54,0.11,9.01,202.58,22.22,7.30,8.21,0.99,0.51,1.79,2.42,10.09,3.06,4.10,7.55,10.15,1.70,0.09,0.04
2016-10-01 03:00:00,-0.05,0.47,0.05,0.01,0.00,0.00,2.75,0.07,13.52,202.90,23.10,7.79,8.75,0.99,0.51,1.95,2.52,10.78,3.27,4.08,7.97,11.72,1.62,0.48,0.46
2016-10-01 04:00:00,-0.05,0.49,0.05,0.01,0.00,0.00,2.81,0.07,13.52,209.26,21.51,7.95,8.95,0.99,0.52,2.29,2.61,10.86,3.29,4.13,8.38,10.94,1.58,0.26,0.10
2016-10-01 05:00:00,-0.07,0.64,0.07,0.01,0.00,0.00,3.20,0.08,12.29,212.97,22.24,8.47,9.36,0.99,0.47,2.48,2.99,10.52,3.63,4.51,8.70,11.72,1.51,0.37,0.26
2016-10-01 06:00:00,-0.05,0.46,0.05,0.01,0.00,0.00,2.71,0.07,13.52,207.17,26.17,7.90,8.89,0.99,0.52,2.07,2.61,10.57,3.28,3.87,7.95,10.94,1.48,0.28,0.24
2016-10-01 07:00:00,-0.05,0.50,0.05,0.01,0.00,0.00,2.83,0.07,13.52,220.21,29.78,8.11,9.08,0.99,0.50,2.18,2.71,11.39,3.23,3.91,8.83,11.72,1.44,0.22,0.17
2016-10-01 08:00:00,-0.04,0.36,0.04,0.01,0.00,0.00,2.39,0.09,11.26,200.52,21.46,7.35,8.29,0.99,0.52,2.09,2.24,9.76,2.78,4.16,7.54,11.72,1.86,0.26,0.19
2016-10-01 09:00:00,-0.05,0.39,0.05,0.01,0.00,0.00,2.51,0.09,11.26,212.18,30.34,7.52,8.47,0.99,0.52,2.04,2.31,10.36,2.79,3.28,7.77,10.16,1.42,0.40,0.35
2016-10-01 10:00:00,-0.05,0.39,0.05,0.01,0.00,0.00,2.49,0.10,9.65,208.00,33.24,7.42,8.44,0.99,0.54,2.49,2.33,10.31,2.76,3.17,7.72,10.16,1.36,0.42,0.38
2016-10-01 11:00:00,-0.04,0.36,0.04,0.01,0.00,0.00,2.39,0.07,13.52,211.45,35.98,7.64,8.67,0.99,0.54,2.10,2.23,10.80,2.84,3.59,7.91,10.16,1.61,0.54,0.48
2016-10-01 12:00:00,-0.04,0.35,0.04,0.01,0.00,0.00,2.36,0.08,12.29,219.42,39.04,7.42,8.43,0.99,0.54,2.38,2.22,10.39,2.85,3.74,7.99,10.16,1.69,0.32,0.26
2016-10-01 13:00:00,-0.04,0.31,0.04,0.01,0.00,0.00,2.24,0.09,11.26,215.88,32.74,7.24,8.28,0.99,0.55,2.14,2.15,10.41,2.62,3.09,8.10,10.94,1.44,0.27,0.23
2016-10-01 14:00:00,-0.04,0.33,0.04,0.01,0.00,0.00,2.29,0.10,10.40,214.05,30.92,7.51,8.52,0.99,0.54,2.50,2.20,10.57,2.67,3.00,7.94,8.60,1.36,0.39,0.34
2016-10-01 15:00:00,-0.03,0.27,0.03,0.01,0.00,0.00,2.08,0.10,10.40,220.80,34.42,6.89,7.93,0.99,0.57,1.98,1.99,9.73,2.55,2.92,7.02,10.15,1.47,0.37,0.34
2016-10-01 16:00:00,-0.04,0.29,0.04,0.01,0.00,0.00,2.17,0.09,11.26,225.51,23.57,7.16,8.26,0.99,0.58,2.35,2.05,10.45,2.52,3.18,7.91,10.93,1.55,0.31,0.35
2016-10-01 17:00:00,-0.03,0.25,0.03,0.01,0.00,0.00,2.02,0.10,10.40,214.67,35.32,6.52,7.49,0.99,0.57,1.94,1.80,9.41,2.29,3.03,6.69,10.15,1.68,0.25,0.11
2016-10-01 18:00:00,-0.03,0.26,0.03,0.01,0.00,0.00,2.05,0.08,12.29,216.17,32.49,6.63,7.65,0.99,0.58,1.78,1.92,9.88,2.30,2.77,7.35,8.59,1.44,0.22,0.38
2016-10-01 19:00:00,-0.03,0.26,0.03,0.01,0.00,0.00,2.04,0.08,12.29,216.61,33.99,6.40,7.45,0.99,0.60,1.78,1.92,9.25,2.29,2.80,7.02,10.94,1.46,0.16,0.01
2016-10-01 20:00:00,-0.04,0.30,0.04,0.01,0.00,0.00,2.18,0.09,11.26,216.01,30.70,6.38,7.31,0.99,0.56,1.79,1.95,9.46,2.45,2.82,6.52,9.38,1.44,0.28,0.27
2016-10-01 21:00:00,-0.04,0.27,0.04,0.01,0.00,0.00,2.10,0.10,10.40,206.30,30.61,6.40,7.35,0.99,0.56,1.94,1.90,9.17,2.32,2.94,6.68,8.60,1.55,0.22,0.23
2016-10-01 22:00:00,-0.04,0.29,0.04,0.01,0.00,0.00,2.17,0.11,9.01,199.90,33.26,6.26,7.11,0.99,0.54,1.70,1.98,8.61,2.51,2.88,6.39,8.60,1.46,0.26,0.18
2016-10-01 23:00:00,-0.04,0.25,0.04,0.01,0.00,0.00,2.02,0.09,11.26,211.47,30.13,6.31,7.23,0.99,0.56,1.83,1.92,9.05,2.38,2.84,6.65,9.38,1.48,0.28,0.28
2016-10-02 00:00:00,-0.04,0.29,0.04,0.01,0.00,0.00,2.14,0.10,10.40,207.56,32.33,6.22,7.09,0.99,0.55,1.97,1.88,8.42,2.49,2.82,6.14,10.16,1.50,0.23,0.19
2016-10-02 01:00:00,-0.04,0.25,0.04,0.01,0.00,0.00,2.00,0.08,12.29,202.94,40.20,5.76,6.54,0.98,0.54,1.51,1.84,8.17,2.38,3.71,6.04,9.38,2.02,0.17,0.16
2016-10-02 02:00:00,-0.04,0.29,0.04,0.01,0.00,0.00,2.14,0.09,11.26,194.19,43.23,5.83,6.55,0.99,0.51,1.52,1.93,7.63,2.41,3.01,5.99,7.81,1.56,0.19,0.15
2016-10-02 03:00:00,-0.05,0.31,0.05,0.01,0.00,0.00,2.24,0.09,11.26,211.07,30.57,5.88,6.62,0.99,0.52,1.79,2.09,8.86,2.48,3.35,6.22,10.94,1.60,0.26,0.23
2016-10-02 04:00:00,-0.05,0.31,0.05,0.01,0.00,0.00,2.24,0.09,11.26,208.72,27.77,6.12,6.89,0.99,0.52,1.83,2.14,8.84,2.62,3.31,6.75,10.94,1.54,0.25,0.24
2016-10-02 05:00:00,-0.04,0.29,0.04,0.01,0.00,0.00,2.16,0.09,11.26,199.72,35.11,5.81,6.46,0.99,0.49,1.49,2.02,7.68,2.47,3.21,5.91,10.16,1.59,0.20,0.17
2016-10-02 06:00:00,-0.05,0.30,0.05,0.01,0.00,0.00,2.20,0.09,11.26,214.43,34.82,5.62,6.21,0.98,0.47,1.61,1.98,7.48,2.44,3.25,5.88,5.46,1.64,0.14,0.10
2016-10-02 07:00:00,-0.04,0.29,0.04,0.01,0.00,0.00,2.14,0.10,10.40,196.35,33.16,5.73,6.36,0.98,0.48,1.65,1.99,7.73,2.48,3.29,6.10,9.37,1.65,0.13,0.10
2016-10-02 08:00:00,-0.04,0.26,0.04,0.01,0.00,0.00,2.04,0.10,10.40,198.22,30.90,5.64,6.27,0.98,0.49,1.66,1.87,7.74,2.40,3.02,5.82,7.81,1.62,0.13,0.19
2016-10-02 09:00:00,-0.04,0.24,0.04,0.01,0.00,0.00,1.96,0.10,10.40,202.80,30.31,5.86,6.53,0.99,0.49,1.80,1.79,7.90,2.26,3.04,5.83,8.59,1.70,0.22,0.10
2016-10-02 10:00:00,-0.04,0.25,0.04,0.01,0.00,0.00,2.01,0.10,10.40,202.62,31.77,5.62,6.24,0.98,0.48,1.67,1.85,7.62,2.35,3.14,5.93,6.25,1.70,0.11,0.04
2016-10-02 11:00:00,-0.04,0.24,0.04,0.01,0.00,0.00,1.95,0.10,10.40,205.63,29.67,5.63,6.31,0.98,0.50,1.76,1.76,7.62,2.16,3.15,6.20,7.03,1.79,0.18,0.16
2016-10-02 12:00:00,-0.04,0.24,0.04,0.01,0.00,0.00,1.96,0.10,9.65,220.35,36.83,5.47,6.07,0.98,0.48,1.43,1.81,7.27,2.20,2.68,5.71,10.16,1.48,0.18,0.14
2016-10-02 13:00:00,-0.04,0.24,0.04,0.01,0.00,0.00,1.97,0.09,11.26,206.99,33.68,5.57,6.24,0.98,0.51,1.55,1.77,7.61,2.21,3.07,5.94,7.03,1.74,0.14,0.06
2016-10-02 14:00:00,-0.04,0.25,0.04,0.01,0.00,0.00,2.01,0.11,9.01,204.19,29.91,5.44,6.02,0.98,0.48,1.46,1.83,7.13,2.21,2.61,5.49,7.04,1.43,0.14,0.18
2016-10-02 15:00:00,-0.04,0.23,0.04,0.01,0.00,0.00,1.92,0.18,5.41,107.93,26.74,5.36,5.96,0.98,0.49,1.55,1.86,7.23,2.32,2.89,5.64,7.82,1.56,0.18,0.11
2016-10-02 16:00:00,-0.04,0.25,0.04,0.01,0.00,0.00,2.01,0.10,10.40,208.36,39.55,5.46,6.14,0.98,0.51,1.41,1.85,7.62,2.34,2.81,5.75,7.03,1.52,0.24,0.07
2016-10-02 17:00:00,-0.04,0.26,0.04,0.01,0.00,0.00,2.06,0.08,12.29,187.77,28.50,5.64,6.31,0.98,0.50,1.42,1.94,7.58,2.44,3.16,5.87,7.03,1.63,0.12,0.12
2016-10-02 18:00:00,-0.04,0.24,0.04,0.01,0.00,0.00,1.95,0.09,11.26,187.99,36.17,5.51,6.25,0.98,0.54,1.33,1.78,7.59,2.26,2.83,5.73,6.25,1.59,0.18,0.13
2016-10-02 19:00:00,-0.04,0.29,0.04,0.01,0.00,0.00,2.17,0.08,12.29,192.52,28.40,5.85,6.63,0.99,0.54,1.59,1.96,8.15,2.47,3.38,6.07,7.82,1.72,0.05,0.07
2016-10-02 20:00:00,-0.05,0.30,0.05,0.01,0.00,0.00,2.21,0.08,12.29,189.34,22.90,5.87,6.72,0.99,0.56,1.58,2.03,8.57,2.50,3.02,6.28,7.82,1.49,0.13,0.06
2016-10-02 21:00:00,-0.04,0.27,0.04,0.01,0.00,0.00,2.09,0.09,11.26,194.62,30.40,5.83,6.66,0.99,0.55,1.50,1.93,8.44,2.25,2.65,6.48,10.94,1.38,0.05,0.11
2016-10-02 22:00:00,-0.04,0.27,0.04,0.01,0.00,0.00,2.09,0.08,12.29,180.04,27.22,5.88,6.77,0.99,0.57,1.44,1.91,8.76,2.36,3.19,6.24,12.50,1.67,0.16,0.19
2016-10-02 23:00:00,-0.04,0.28,0.04,0.01,0.00,0.00,2.12,0.09,11.26,189.64,29.61,5.85,6.70,0.99,0.56,1.50,1.84,8.13,2.20,3.07,6.00,8.60,1.67,0.24,0.14
2016-10-03 00:00:00,-0.04,0.24,0.04,0.01,0.00,0.00,1.98,0.09,11.26,196.24,34.11,5.67,6.53,0.98,0.57,1.48,1.93,8.41,2.35,2.66,6.53,10.94,1.38,0.16,0.27
2016-10-03 01:00:00,-0.04,0.29,0.04,0.01,0.00,0.00,2.18,0.08,12.29,193.79,26.43,6.17,7.20,0.99,0.60,2.10,1.98,9.00,2.57,4.03,6.52,11.72,2.03,0.49,0.33
2016-10-03 02:00:00,-0.04,0.27,0.04,0.01,0.00,0.00,2.07,0.08,12.29,186.67,31.90,5.97,6.95,0.99,0.60,1.56,1.93,8.32,2.59,3.84,5.94,10.94,1.99,0.19,0.15
2016-10-03 03:00:00,-0.04,0.33,0.04,0.01,0.00,0.00,2.31,0.09,11.26,186.72,24.87,6.35,7.38,0.99,0.59,2.05,2.08,9.53,2.47,3.12,6.80,10.16,1.50,0.14,0.18
