date,m-1,m0,m1,m2,m3,m4,hm0,fp,tp,dp,sprp,tm02,tm,e,v,Qp,hs,ts,h10,hmax,tz,thmax,hmaxhs,corr_H,corr_T
2009-05-09 14:00:00,-0.03,0.23,0.03,0.00,0.00,0.00,1.91,0.07,13.52,232.53,49.90,7.23,8.36,0.99,0.58,1.75,1.79,10.81,2.27,2.80,8.04,13.28,1.56,0.29,0.29
2009-05-09 15:00:00,-0.03,0.24,0.03,0.00,0.00,0.00,1.95,0.07,13.52,248.28,46.43,7.73,8.94,0.99,0.58,1.97,1.81,11.00,2.16,2.38,8.16,11.72,1.31,0.18,0.16
2009-05-09 16:00:00,-0.02,0.19,0.02,0.00,0.00,0.00,1.73,0.07,13.52,250.99,41.64,8.19,9.54,0.99,0.60,2.80,1.62,12.10,1.98,2.71,9.02,12.50,1.67,0.38,0.26
2009-05-09 17:00:00,-0.02,0.22,0.02,0.00,0.00,0.00,1.89,0.08,12.29,236.99,40.80,7.85,8.94,0.99,0.54,1.96,1.78,11.25,2.10,2.39,8.34,11.72,1.34,0.28,0.11
2009-05-09 18:00:00,-0.02,0.20,0.02,0.00,0.00,0.00,1.81,0.07,13.52,249.30,52.92,7.98,9.17,0.99,0.57,1.60,1.70,11.66,2.01,2.30,8.58,14.07,1.35,0.13,0.04
2009-05-09 19:00:00,-0.02,0.17,0.02,0.00,0.00,0.00,1.66,0.07,13.52,253.03,55.08,7.55,8.87,0.99,0.62,1.54,1.52,11.09,1.88,2.47,8.02,14.07,1.63,0.23,0.20
2009-05-09 20:00:00,-0.02,0.18,0.02,0.00,0.00,0.00,1.68,0.07,13.52,234.42,60.08,7.42,8.74,0.99,0.62,1.48,1.47,11.06,1.93,2.59,7.24,10.16,1.76,0.34,0.22
2009-05-09 21:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.48,0.08,12.29,270.76,71.13,6.52,7.48,0.99,0.56,1.31,1.39,9.53,1.85,2.50,6.61,11.72,1.79,0.16,-0.06
2009-05-09 22:00:00,-0.02,0.13,0.02,0.00,0.00,0.00,1.43,0.07,13.52,188.39,72.82,6.47,7.46,0.99,0.57,1.31,1.29,9.08,1.57,2.13,6.75,12.50,1.65,0.10,0.02
2009-05-09 23:00:00,-0.01,0.11,0.01,0.00,0.00,0.00,1.30,0.07,13.52,167.91,73.83,6.65,7.85,0.99,0.63,1.48,1.16,9.82,1.51,1.82,7.02,14.06,1.57,0.31,0.24
2009-05-10 00:00:00,-0.01,0.10,0.01,0.00,0.00,0.00,1.28,0.07,15.02,179.04,65.97,6.63,7.75,0.99,0.61,1.39,1.17,9.83,1.44,1.90,6.95,14.07,1.62,0.00,-0.06
2009-05-10 01:00:00,-0.02,0.13,0.02,0.00,0.00,0.00,1.44,0.07,13.52,198.29,70.33,7.02,8.35,0.99,0.64,1.52,1.26,10.40,1.69,2.03,7.05,15.63,1.61,0.14,0.10
2009-05-10 02:00:00,-0.01,0.11,0.01,0.00,0.00,0.00,1.30,0.07,13.52,182.52,77.89,6.73,7.87,0.99,0.61,1.45,1.23,9.97,1.57,1.91,7.38,13.29,1.55,0.20,0.20
2009-05-10 03:00:00,-0.01,0.12,0.01,0.00,0.00,0.00,1.39,0.07,13.52,206.88,63.83,7.18,8.43,0.99,0.62,1.80,1.32,10.74,1.66,2.19,7.79,11.72,1.66,0.35,0.28
2009-05-10 04:00:00,-0.02,0.15,0.02,0.00,0.00,0.00,1.58,0.07,13.52,273.69,69.45,7.57,8.91,0.99,0.62,2.08,1.37,10.79,1.96,2.55,7.38,12.50,1.86,0.45,0.29
2009-05-10 05:00:00,-0.02,0.15,0.02,0.00,0.00,0.00,1.54,0.07,13.52,236.01,77.12,7.35,8.60,0.99,0.61,1.99,1.41,11.01,1.74,2.03,7.84,11.72,1.44,0.15,0.20
2009-05-10 06:00:00,-0.02,0.16,0.02,0.00,0.00,0.00,1.60,0.07,13.52,232.48,53.96,7.31,8.55,0.99,0.60,1.94,1.51,11.34,1.87,2.24,7.76,14.85,1.49,0.25,0.19
2009-05-10 07:00:00,-0.02,0.18,0.02,0.00,0.00,0.00,1.72,0.07,15.02,291.29,72.57,7.64,8.84,0.99,0.58,1.81,1.63,11.42,2.07,2.47,7.63,12.50,1.52,0.25,0.17
2009-05-10 08:00:00,-0.02,0.17,0.02,0.00,0.00,0.00,1.66,0.07,13.52,253.14,65.25,7.56,8.86,0.99,0.61,2.02,1.61,11.87,2.00,2.34,8.16,14.07,1.45,0.50,0.41
2009-05-10 09:00:00,-0.02,0.18,0.02,0.00,0.00,0.00,1.71,0.07,13.52,288.48,58.09,7.32,8.45,0.99,0.58,1.58,1.56,10.58,1.96,2.38,7.47,11.72,1.53,0.34,0.30
2009-05-10 10:00:00,-0.02,0.21,0.02,0.00,0.00,0.00,1.84,0.07,13.52,222.51,68.54,7.89,9.15,0.99,0.59,2.03,1.73,11.51,2.07,2.29,8.35,12.50,1.32,0.35,0.25
2009-05-10 11:00:00,-0.03,0.27,0.03,0.00,0.00,0.00,2.06,0.08,12.29,240.19,51.01,8.29,9.36,0.99,0.52,2.28,1.96,11.24,2.49,3.81,8.56,10.94,1.95,0.29,0.16
2009-05-10 12:00:00,-0.03,0.23,0.03,0.00,0.00,0.00,1.94,0.07,13.52,240.93,55.17,8.08,9.22,0.99,0.55,2.40,1.78,11.68,2.22,2.76,8.50,14.06,1.55,0.39,0.23
2009-05-10 13:00:00,-0.02,0.13,0.02,0.00,0.00,0.00,1.47,0.07,13.52,239.20,73.56,7.14,8.20,0.99,0.56,1.42,1.37,10.53,1.67,2.39,7.62,9.38,1.74,0.26,0.19
2009-05-10 14:00:00,-0.02,0.15,0.02,0.00,0.00,0.00,1.56,0.08,12.29,226.74,63.68,7.50,8.65,0.99,0.58,1.90,1.43,10.92,1.78,2.51,7.73,4.69,1.76,0.29,0.26
2009-05-10 15:00:00,-0.02,0.13,0.02,0.00,0.00,0.00,1.42,0.07,13.52,328.96,79.37,6.93,7.99,0.99,0.57,1.44,1.27,9.51,1.55,2.30,7.09,10.94,1.81,-0.04,-0.06
2009-05-10 16:00:00,-0.01,0.12,0.01,0.00,0.00,0.00,1.41,0.07,13.52,216.53,63.30,7.77,8.96,0.99,0.57,2.11,1.27,11.20,1.64,2.58,7.55,11.72,2.04,0.45,0.35
2009-05-10 17:00:00,-0.01,0.10,0.01,0.00,0.00,0.00,1.26,0.07,13.52,0.17,72.63,6.98,7.99,0.99,0.56,1.62,1.19,10.30,1.43,1.68,7.89,7.81,1.42,0.22,0.24
2009-05-10 18:00:00,-0.01,0.11,0.01,0.00,0.00,0.00,1.36,0.08,12.29,227.59,54.84,7.07,8.11,0.99,0.56,1.62,1.35,10.41,1.73,2.05,7.78,8.59,1.52,0.29,0.18
2009-05-10 19:00:00,-0.01,0.08,0.01,0.00,0.00,0.00,1.12,0.08,12.29,192.98,64.06,6.38,7.32,0.99,0.56,1.17,1.04,9.39,1.25,1.58,6.72,11.72,1.52,0.12,0.10
2009-05-10 20:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.48,0.08,12.29,296.48,68.84,6.83,7.80,0.99,0.55,1.44,1.31,9.43,1.69,2.43,6.96,8.60,1.85,0.10,0.11
2009-05-10 21:00:00,-0.02,0.15,0.02,0.00,0.00,0.00,1.54,0.08,12.29,219.36,61.70,6.77,7.79,0.99,0.57,1.20,1.35,8.90,1.71,2.17,6.62,13.28,1.61,-0.04,-0.16
2009-05-10 22:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.42,0.08,12.29,262.01,75.25,6.23,7.10,0.99,0.55,1.24,1.29,9.11,1.56,1.87,6.51,10.94,1.45,0.18,-0.06
2009-05-10 23:00:00,-0.02,0.11,0.02,0.00,0.00,0.00,1.33,0.08,12.29,268.67,74.43,6.05,6.98,0.99,0.57,1.13,1.18,8.37,1.52,1.89,6.13,11.72,1.60,0.27,0.21
2009-05-11 00:00:00,-0.01,0.09,0.01,0.00,0.00,0.00,1.23,0.06,16.89,359.83,64.27,5.81,6.59,0.99,0.54,1.11,1.09,8.13,1.38,1.60,6.10,3.91,1.47,0.24,0.09
2009-05-11 01:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.41,0.08,12.29,229.00,62.96,6.37,7.21,0.99,0.53,1.22,1.25,8.63,1.57,2.16,6.65,10.16,1.73,0.12,0.10
2009-05-11 02:00:00,-0.01,0.10,0.01,0.00,0.00,0.00,1.26,0.08,12.29,241.78,66.95,6.35,7.43,0.99,0.61,1.09,1.12,8.96,1.50,2.34,6.04,11.72,2.09,-0.01,0.08
2009-05-11 03:00:00,-0.01,0.10,0.01,0.00,0.00,0.00,1.25,0.08,12.29,230.36,64.06,6.11,6.98,0.99,0.55,1.22,1.12,7.99,1.48,2.08,6.24,9.37,1.86,0.10,0.06
2009-05-11 04:00:00,-0.01,0.11,0.01,0.00,0.00,0.00,1.31,0.08,12.29,260.23,63.09,6.46,7.33,0.99,0.54,1.37,1.23,9.14,1.54,2.02,6.85,13.28,1.65,0.04,-0.04
2009-05-11 05:00:00,-0.01,0.11,0.01,0.00,0.00,0.00,1.32,0.08,12.29,217.96,56.76,6.45,7.43,0.99,0.57,1.34,1.18,8.47,1.48,2.06,6.26,14.07,1.75,0.11,0.10
2009-05-11 06:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.52,0.08,12.29,235.91,59.32,6.64,7.57,0.99,0.55,1.33,1.41,9.44,1.72,1.97,6.95,11.72,1.39,0.05,0.09
2009-05-11 07:00:00,-0.02,0.13,0.02,0.00,0.00,0.00,1.46,0.09,11.26,221.03,43.56,6.76,7.65,0.99,0.53,1.62,1.33,9.83,1.66,2.23,7.03,10.15,1.68,0.18,-0.00
2009-05-11 08:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.41,0.09,11.26,212.36,42.51,6.63,7.45,0.99,0.51,1.38,1.30,9.07,1.51,1.66,7.29,7.82,1.28,0.17,0.03
2009-05-11 09:00:00,-0.02,0.15,0.02,0.00,0.00,0.00,1.56,0.08,12.29,215.79,50.31,6.76,7.60,0.99,0.51,1.44,1.42,9.10,1.84,2.76,7.54,7.81,1.94,0.03,0.05
2009-05-11 10:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.41,0.09,11.26,215.84,41.10,6.54,7.30,0.99,0.50,1.35,1.33,8.74,1.62,2.09,6.72,7.04,1.57,0.04,-0.02
2009-05-11 11:00:00,-0.01,0.10,0.01,0.00,0.00,0.00,1.26,0.10,10.40,209.64,40.49,6.50,7.27,0.99,0.50,1.53,1.14,8.43,1.50,2.04,6.42,9.38,1.79,0.16,0.22
2009-05-11 12:00:00,-0.01,0.09,0.01,0.00,0.00,0.00,1.20,0.08,12.29,208.05,46.75,6.68,7.58,0.99,0.54,1.48,1.09,9.26,1.34,1.56,6.93,14.07,1.43,0.20,0.17
2009-05-11 13:00:00,-0.01,0.08,0.01,0.00,0.00,0.00,1.11,0.08,12.29,227.48,47.98,6.42,7.32,0.99,0.55,1.31,1.01,9.59,1.21,1.57,7.14,10.94,1.56,0.02,0.15
2009-05-11 14:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.09,0.10,10.40,210.14,41.75,6.59,7.36,0.99,0.50,1.46,1.03,9.31,1.28,1.53,6.82,11.72,1.48,0.20,0.17
2009-05-11 15:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,1.00,0.07,13.52,240.07,53.79,6.48,7.24,0.99,0.50,1.37,0.92,8.81,1.09,1.26,7.24,10.16,1.37,0.10,0.08
2009-05-11 16:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.06,0.10,9.65,210.96,38.58,6.52,7.31,0.99,0.50,1.36,0.99,8.53,1.24,1.53,6.88,7.81,1.54,0.04,0.06
2009-05-11 17:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.05,0.09,11.26,211.30,39.22,6.56,7.41,0.99,0.52,1.47,0.93,8.79,1.19,1.44,6.62,10.94,1.55,0.28,0.20
2009-05-11 18:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.03,0.10,10.40,214.25,46.17,6.52,7.32,0.99,0.51,1.50,0.94,8.75,1.20,1.59,6.67,8.59,1.69,0.08,0.09
2009-05-11 19:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.08,0.16,6.44,75.38,54.08,6.68,7.41,0.99,0.48,1.66,0.97,8.58,1.23,1.46,7.04,13.29,1.50,0.02,-0.14
2009-05-11 20:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.90,0.14,7.11,67.78,54.17,5.89,6.65,0.99,0.52,1.37,0.83,7.57,1.04,1.22,6.16,8.60,1.47,0.03,0.00
2009-05-11 21:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.98,0.15,6.76,72.43,64.47,6.18,6.92,0.99,0.50,1.49,0.92,8.31,1.14,1.61,6.54,10.94,1.75,0.20,0.14
2009-05-11 22:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.02,0.10,9.65,213.22,40.18,6.19,6.96,0.99,0.51,1.39,0.92,8.08,1.09,1.23,6.19,7.81,1.34,-0.01,0.02
2009-05-11 23:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.91,0.10,9.65,204.79,43.31,5.71,6.45,0.98,0.53,1.17,0.84,7.79,1.07,1.47,6.00,8.59,1.75,0.21,0.05
2009-05-12 00:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.89,0.16,6.14,69.94,48.12,5.81,6.63,0.99,0.55,1.19,0.84,8.03,1.07,1.52,5.96,8.59,1.82,0.12,0.09
2009-05-12 01:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.98,0.15,6.76,63.50,61.05,5.79,6.51,0.98,0.52,1.44,0.88,7.42,1.12,1.47,6.13,7.04,1.67,0.10,-0.02
2009-05-12 02:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.92,0.10,10.40,202.21,51.95,5.74,6.68,0.98,0.59,1.14,0.82,8.22,1.09,1.34,5.81,7.03,1.64,0.05,0.04
2009-05-12 03:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.88,0.07,13.52,261.18,66.53,5.53,6.35,0.98,0.56,1.10,0.79,7.42,1.03,1.30,5.52,7.81,1.65,0.03,-0.21
2009-05-12 04:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.86,0.06,16.89,254.36,73.60,5.54,6.38,0.98,0.57,1.13,0.79,7.67,1.03,1.42,5.85,4.69,1.80,0.03,-0.09
2009-05-12 05:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.88,0.07,13.52,268.43,67.96,5.37,6.29,0.98,0.61,1.07,0.78,7.95,1.02,1.48,5.93,8.59,1.89,0.00,-0.03
2009-05-12 06:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.95,0.06,16.89,292.99,61.87,5.61,6.60,0.98,0.62,1.05,0.85,7.83,1.10,1.40,5.81,7.03,1.65,0.11,0.01
2009-05-12 07:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.97,0.08,12.29,243.87,61.17,5.25,6.00,0.98,0.56,1.11,0.89,7.58,1.13,1.42,5.53,4.69,1.60,0.15,0.00
2009-05-12 08:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,1.00,0.05,19.31,295.32,61.54,5.35,6.15,0.98,0.57,1.08,0.91,7.72,1.15,1.57,5.72,9.38,1.72,0.03,-0.05
2009-05-12 09:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.04,0.06,16.89,281.68,70.18,5.34,6.10,0.98,0.55,1.07,0.93,7.75,1.19,2.03,5.92,5.47,2.18,0.06,-0.02
2009-05-12 10:00:00,-0.01,0.09,0.01,0.00,0.00,0.00,1.17,0.06,16.89,288.30,59.35,5.55,6.44,0.98,0.59,1.22,1.01,7.25,1.34,1.54,5.32,6.25,1.53,0.13,-0.04
2009-05-12 11:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.07,0.21,4.83,14.70,41.32,5.23,5.93,0.98,0.53,1.27,0.94,6.57,1.21,1.42,5.27,6.25,1.51,0.19,-0.05
2009-05-12 12:00:00,-0.02,0.11,0.02,0.00,0.00,0.00,1.31,0.06,16.89,294.64,60.44,5.91,6.84,0.99,0.58,1.21,1.15,7.68,1.58,2.64,5.89,10.16,2.30,0.25,0.20
2009-05-12 13:00:00,-0.02,0.11,0.02,0.00,0.00,0.00,1.30,0.06,16.89,286.58,69.11,5.74,6.69,0.98,0.60,1.24,1.14,7.77,1.50,2.45,5.84,9.37,2.15,0.12,-0.00
2009-05-12 14:00:00,-0.01,0.09,0.01,0.00,0.00,0.00,1.19,0.07,15.02,283.36,64.09,5.34,6.01,0.98,0.52,1.30,1.06,7.33,1.42,1.93,5.43,11.72,1.81,0.13,0.13
2009-05-12 15:00:00,-0.02,0.10,0.02,0.00,0.00,0.00,1.24,0.20,5.01,18.55,42.70,5.31,5.95,0.98,0.50,1.47,1.11,6.84,1.42,2.09,5.28,12.50,1.88,0.27,0.11
2009-05-12 16:00:00,-0.02,0.10,0.02,0.00,0.00,0.00,1.26,0.18,5.63,11.90,53.64,5.34,5.97,0.98,0.50,1.49,1.10,6.86,1.38,1.97,5.39,6.25,1.79,0.15,-0.10
2009-05-12 17:00:00,-0.02,0.10,0.02,0.00,0.00,0.00,1.28,0.06,16.89,256.18,74.88,5.43,6.16,0.98,0.54,1.31,1.17,7.18,1.50,1.87,5.67,5.47,1.60,-0.03,-0.12
2009-05-12 18:00:00,-0.02,0.09,0.02,0.00,0.00,0.00,1.21,0.18,5.41,1.70,46.53,5.37,5.90,0.98,0.45,1.71,1.06,6.46,1.30,1.76,5.58,5.47,1.66,0.21,-0.06
2009-05-12 19:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.09,0.18,5.41,8.35,47.03,5.36,5.88,0.98,0.45,1.71,0.97,6.40,1.19,1.63,5.50,5.47,1.68,0.10,-0.06
2009-05-12 20:00:00,-0.01,0.08,0.01,0.00,0.00,0.00,1.11,0.18,5.63,3.48,56.35,5.60,6.17,0.98,0.46,1.52,1.00,6.98,1.24,1.74,5.81,7.04,1.74,0.11,-0.18
2009-05-12 21:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.95,0.18,5.63,17.06,55.66,5.49,5.99,0.98,0.44,1.69,0.85,6.52,1.08,1.29,5.52,7.03,1.51,0.24,-0.03
2009-05-12 22:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.98,0.15,6.76,49.25,55.05,5.75,6.38,0.98,0.48,1.54,0.89,6.58,1.12,1.41,5.67,6.25,1.59,0.17,-0.01
2009-05-12 23:00:00,-0.01,0.04,0.01,0.00,0.00,0.00,0.85,0.15,6.76,57.13,57.27,5.54,6.20,0.98,0.50,1.45,0.73,7.02,0.91,1.39,5.67,6.25,1.89,0.05,-0.19
2009-05-13 00:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.96,0.10,10.40,244.57,49.90,5.25,5.93,0.98,0.52,1.27,0.87,7.37,1.11,1.40,5.78,5.47,1.60,0.11,0.01
2009-05-13 01:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.09,0.18,5.41,247.82,63.25,5.27,5.87,0.98,0.49,1.51,0.99,6.59,1.27,1.94,5.38,11.72,1.96,0.11,-0.06
2009-05-13 02:00:00,-0.01,0.08,0.01,0.00,0.00,0.00,1.10,0.06,16.89,259.22,77.53,5.27,5.91,0.98,0.51,1.36,0.98,6.20,1.26,2.28,5.33,7.81,2.32,0.14,-0.04
2009-05-13 03:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.97,0.20,5.01,262.07,62.16,4.98,5.45,0.98,0.44,1.60,0.88,5.95,1.09,1.53,5.21,6.25,1.74,0.13,-0.18
2009-05-13 04:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,1.01,0.07,15.02,297.16,67.68,5.27,5.90,0.98,0.50,1.32,0.89,6.37,1.11,1.47,5.49,5.47,1.65,-0.02,-0.05
2009-05-13 05:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.87,0.16,6.44,59.40,54.96,5.13,5.71,0.98,0.49,1.38,0.76,6.28,0.92,1.23,5.40,7.81,1.61,0.09,0.04
2009-05-13 06:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.89,0.20,5.01,69.67,70.36,5.13,5.70,0.98,0.48,1.41,0.82,6.62,1.00,1.44,5.63,6.25,1.77,0.13,-0.06
2009-05-13 07:00:00,-0.01,0.04,0.01,0.00,0.00,0.00,0.84,0.08,12.29,267.27,59.58,5.22,5.86,0.98,0.51,1.31,0.80,7.32,1.04,1.46,5.65,13.28,1.83,0.14,-0.02
2009-05-13 08:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.93,0.07,15.02,274.77,63.73,5.80,6.88,0.99,0.64,1.18,0.85,9.11,1.07,1.72,6.37,12.50,2.02,0.09,0.18
2009-05-13 09:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.96,0.10,10.40,212.59,41.70,5.88,6.94,0.99,0.62,1.16,0.85,8.53,1.09,1.49,6.04,10.94,1.75,0.04,-0.07
2009-05-13 10:00:00,-0.01,0.05,0.01,0.00,0.00,0.00,0.91,0.09,11.26,218.18,43.90,5.64,6.59,0.98,0.60,1.28,0.79,7.98,1.00,1.30,5.89,10.16,1.64,0.10,0.06
2009-05-13 11:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.96,0.10,10.40,229.14,42.10,5.76,6.80,0.98,0.63,1.30,0.88,9.00,1.16,1.44,6.27,7.82,1.63,0.18,0.19
2009-05-13 12:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.96,0.09,11.26,218.81,48.36,5.46,6.27,0.98,0.56,1.26,0.81,7.65,1.01,1.32,5.48,8.60,1.62,-0.08,-0.08
2009-05-13 13:00:00,-0.01,0.06,0.01,0.00,0.00,0.00,0.99,0.09,11.26,226.80,53.22,5.46,6.32,0.98,0.58,1.28,0.89,7.90,1.15,1.84,5.84,11.73,2.06,0.21,-0.01
2009-05-13 14:00:00,-0.01,0.07,0.01,0.00,0.00,0.00,1.08,0.10,9.65,218.44,42.49,5.69,6.58,0.98,0.58,1.29,0.99,8.44,1.26,1.80,5.92,11.72,1.82,0.20,0.14
2009-05-13 15:00:00,-0.01,0.09,0.01,0.00,0.00,0.00,1.22,0.10,9.65,225.63,43.31,6.11,7.08,0.99,0.58,1.59,1.10,8.94,1.34,2.07,6.49,10.15,1.89,0.25,0.14
2009-05-13 16:00:00,-0.01,0.10,0.01,0.00,0.00,0.00,1.24,0.06,16.89,292.80,68.39,6.02,7.12,0.99,0.63,1.21,1.18,9.95,1.45,1.81,6.99,7.82,1.54,0.06,0.05
2009-05-13 17:00:00,-0.02,0.11,0.02,0.00,0.00,0.00,1.34,0.11,9.01,233.97,38.15,5.99,7.03,0.99,0.61,1.26,1.21,8.76,1.54,2.00,6.34,11.72,1.65,0.14,0.05
2009-05-13 18:00:00,-0.02,0.10,0.02,0.00,0.00,0.00,1.29,0.11,9.01,228.61,38.38,5.80,6.65,0.99,0.56,1.41,1.18,8.41,1.59,2.17,6.12,8.60,1.83,0.28,0.25
2009-05-13 19:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.47,0.12,8.45,222.04,40.73,5.94,6.74,0.99,0.53,1.30,1.34,8.31,1.64,2.51,6.16,8.60,1.88,0.10,-0.02
2009-05-13 20:00:00,-0.02,0.15,0.02,0.00,0.00,0.00,1.55,0.06,16.89,310.43,61.54,6.27,7.29,0.99,0.59,1.27,1.41,8.54,1.89,3.07,6.26,10.94,2.18,0.12,0.13
2009-05-13 21:00:00,-0.02,0.17,0.02,0.00,0.00,0.00,1.64,0.09,11.26,240.78,54.30,6.30,7.23,0.99,0.56,1.19,1.52,9.14,1.87,2.48,6.81,10.15,1.63,0.15,0.12
2009-05-13 22:00:00,-0.02,0.15,0.02,0.00,0.00,0.00,1.56,0.20,5.01,32.54,47.00,5.80,6.52,0.99,0.51,1.36,1.40,7.76,1.85,2.75,6.01,14.84,1.96,0.15,0.09
2009-05-13 23:00:00,-0.03,0.18,0.03,0.00,0.00,0.00,1.70,0.05,19.31,314.84,61.14,6.10,6.94,0.99,0.54,1.34,1.51,7.44,1.99,2.62,5.88,6.25,1.74,0.10,-0.10
2009-05-14 00:00:00,-0.03,0.17,0.03,0.01,0.00,0.00,1.68,0.18,5.41,22.58,42.62,5.91,6.63,0.99,0.51,1.54,1.56,7.97,1.96,2.46,6.00,10.16,1.58,0.19,0.09
2009-05-14 01:00:00,-0.03,0.20,0.03,0.01,0.00,0.00,1.81,0.05,19.31,305.95,45.67,6.28,7.15,0.99,0.55,1.29,1.67,8.58,2.11,2.77,6.62,7.03,1.66,0.13,0.02
2009-05-14 02:00:00,-0.03,0.23,0.03,0.01,0.00,0.00,1.91,0.06,16.89,278.66,71.73,6.32,7.19,0.99,0.54,1.33,1.67,8.26,2.24,3.40,6.31,17.19,2.04,0.23,0.06
2009-05-14 03:00:00,-0.03,0.18,0.03,0.01,0.00,0.00,1.71,0.18,5.41,18.08,36.13,6.02,6.74,0.99,0.50,1.36,1.54,8.11,1.86,2.32,6.12,12.50,1.51,0.02,0.00
2009-05-14 04:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.51,0.18,5.63,30.80,42.13,5.85,6.59,0.99,0.52,1.30,1.38,7.37,1.77,2.45,6.14,10.15,1.77,0.15,-0.14
2009-05-14 05:00:00,-0.02,0.16,0.02,0.00,0.00,0.00,1.60,0.10,9.65,215.31,37.08,6.03,6.81,0.99,0.52,1.34,1.43,8.69,1.72,2.04,6.47,13.29,1.43,0.19,0.11
2009-05-14 06:00:00,-0.02,0.16,0.02,0.00,0.00,0.00,1.59,0.11,9.01,216.55,33.79,6.35,7.05,0.99,0.48,1.70,1.46,8.61,1.85,2.26,6.56,9.38,1.55,0.21,0.19
2009-05-14 07:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.40,0.10,10.40,221.67,39.69,5.83,6.54,0.99,0.50,1.35,1.27,8.12,1.63,2.08,5.94,10.15,1.64,0.14,0.13
2009-05-14 08:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.49,0.10,9.65,232.88,36.92,6.23,6.87,0.99,0.46,1.63,1.39,8.87,1.79,2.19,6.83,6.25,1.58,0.19,0.06
2009-05-14 09:00:00,-0.02,0.14,0.02,0.00,0.00,0.00,1.50,0.10,9.65,229.47,38.47,6.41,7.10,0.99,0.48,1.45,1.36,8.60,1.64,1.93,6.65,9.37,1.42,0.08,0.04
2009-05-14 10:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.39,0.10,9.65,222.37,38.31,6.41,7.19,0.99,0.50,1.60,1.31,8.82,1.74,2.36,6.59,8.59,1.81,0.19,0.20
2009-05-14 11:00:00,-0.02,0.11,0.02,0.00,0.00,0.00,1.35,0.12,8.45,214.09,34.64,6.26,6.91,0.99,0.47,1.55,1.27,7.91,1.62,2.29,6.59,10.94,1.80,0.16,0.10
2009-05-14 12:00:00,-0.02,0.12,0.02,0.00,0.00,0.00,1.37,0.13,7.95,197.25,38.07,6.39,7.15,0.99,0.50,1.66,1.28,8.27,1.59,2.06,6.78,9.38,1.61,0.20,-0.01
2009-05-14 13:00:00,-0.01,0.09,0.01,0.00,0.00,0.00,1.19,0.11,9.01,207.20,38.00,6.41,7.20,0.99,0.51,1.52,1.12,8.68,1.43,1.83,6.17,10.16,1.63,0.32,0.25
2009-05-14 14:00:00,-0.01,0.08,0.01,0.00,0.00,0.00,1.15,0.13,7.51,148.22,38.52,6.17,6.85,0.99,0.48,1.76,1.07,8.06,1.35,2.02,6.34,9.38,1.88,0.28,0.02
