date,Temp_Out,Hum_Out,Dew_Pt,Wind_Speed,Hi_Speed,Bar,Rain,Rain_Rate
2022-07-01 16:00:00,21.80,83,18.80,2.70,6.70,1019.10,0.00,0.00
2022-07-01 16:10:00,21.80,84,19.00,2.70,8.50,1019.10,0.00,0.00
2022-07-01 16:20:00,21.70,84,18.80,2.70,8.00,1019.20,0.00,0.00
2022-07-01 16:30:00,21.60,85,19.00,3.10,5.80,1019.10,0.00,0.00
2022-07-01 16:40:00,21.50,85,18.90,2.70,5.40,1019.20,0.00,0.00
2022-07-01 16:50:00,21.50,85,18.90,2.70,5.40,1019.50,0.00,0.00
2022-07-01 17:00:00,21.50,85,18.90,2.70,4.90,1019.50,0.00,0.00
2022-07-01 17:10:00,21.40,85,18.80,2.70,4.90,1019.70,0.00,0.00
2022-07-01 17:20:00,21.50,85,18.90,2.20,7.20,1019.50,0.00,0.00
2022-07-01 17:30:00,21.40,85,18.80,2.20,5.80,1019.60,0.00,0.00
2022-07-01 17:40:00,21.40,85,18.80,1.80,6.70,1019.80,0.00,0.00
2022-07-01 17:50:00,21.40,86,19.00,1.80,6.70,1019.90,0.00,0.00
2022-07-01 18:00:00,21.40,86,19.00,1.80,4.50,1020.20,0.00,0.00
2022-07-01 18:10:00,21.40,86,19.00,1.80,4.90,1020.00,0.00,0.00
2022-07-01 18:20:00,21.50,86,19.10,1.80,4.50,1020.20,0.00,0.00
2022-07-01 18:30:00,21.40,86,19.00,1.30,4.00,1020.10,0.00,0.00
2022-07-01 18:40:00,21.50,86,19.10,1.30,4.90,1020.30,0.00,0.00
2022-07-01 18:50:00,21.60,86,19.10,1.30,4.00,1020.40,0.00,0.00
2022-07-01 19:00:00,21.60,86,19.10,0.90,2.70,1020.40,0.00,0.00
2022-07-01 19:10:00,21.50,87,19.20,1.30,4.50,1020.50,0.00,0.00
2022-07-01 19:20:00,21.40,86,19.00,1.30,4.00,1020.70,0.00,0.00
2022-07-01 19:30:00,21.40,86,19.00,1.30,7.20,1020.80,0.00,0.00
2022-07-01 19:40:00,21.40,86,19.00,1.80,4.50,1020.70,0.00,0.00
2022-07-01 19:50:00,21.40,87,19.20,0.90,2.20,1020.70,0.00,0.00
2022-07-01 20:00:00,21.40,87,19.10,1.30,3.10,1020.90,0.00,0.00
2022-07-01 20:10:00,21.40,86,18.90,0.90,2.70,1020.90,0.00,0.00
2022-07-01 20:20:00,21.40,86,18.90,0.90,2.70,1020.90,0.00,0.00
2022-07-01 20:30:00,21.30,86,18.90,1.30,3.60,1021.00,0.00,0.00
2022-07-01 20:40:00,21.40,86,18.90,0.40,1.80,1020.90,0.00,0.00
2022-07-01 20:50:00,21.30,86,18.80,0.40,1.80,1020.90,0.00,0.00
2022-07-01 21:00:00,21.20,86,18.80,0.40,1.80,1020.90,0.00,0.00
2022-07-01 21:10:00,21.20,86,18.70,0.90,1.80,1021.10,0.00,0.00
2022-07-01 21:20:00,21.10,86,18.70,0.40,1.30,1021.10,0.00,0.00
2022-07-01 21:30:00,21.10,86,18.60,0.40,1.30,1021.10,0.00,0.00
2022-07-01 21:40:00,21.00,86,18.60,0.40,1.30,1021.10,0.00,0.00
2022-07-01 21:50:00,21.10,86,18.70,0.90,1.80,1021.30,0.00,0.00
2022-07-01 22:00:00,21.10,86,18.70,0.90,2.20,1021.30,0.00,0.00
2022-07-01 22:10:00,21.10,86,18.70,0.40,1.80,1021.30,0.00,0.00
2022-07-01 22:20:00,21.10,86,18.70,0.00,0.90,1021.20,0.00,0.00
2022-07-01 22:30:00,21.00,86,18.60,0.40,1.30,1021.30,0.00,0.00
2022-07-01 22:40:00,20.80,86,18.40,0.40,1.30,1021.20,0.00,0.00
2022-07-01 22:50:00,20.70,87,18.50,0.40,1.80,1021.10,0.00,0.00
2022-07-01 23:00:00,20.70,87,18.40,0.00,0.40,1021.10,0.00,0.00
2022-07-01 23:10:00,20.70,87,18.40,0.40,0.90,1021.20,0.00,0.00
2022-07-01 23:20:00,20.70,87,18.40,0.00,0.90,1021.20,0.00,0.00
2022-07-01 23:30:00,20.60,87,18.30,0.00,0.40,1021.20,0.00,0.00
2022-07-01 23:40:00,20.30,87,18.00,0.40,0.40,1021.30,0.00,0.00
2022-07-01 23:50:00,20.20,87,17.90,0.40,0.90,1021.20,0.00,0.00
2022-07-02 00:00:00,20.20,87,18.00,0.00,0.40,1021.20,0.00,0.00
2022-07-02 00:10:00,20.10,87,17.90,0.00,0.40,1021.10,0.00,0.00
2022-07-02 00:20:00,20.00,87,17.80,0.40,0.90,1021.00,0.00,0.00
2022-07-02 00:30:00,19.90,88,17.90,0.00,0.40,1021.00,0.00,0.00
2022-07-02 00:40:00,20.00,88,18.00,0.00,0.40,1021.00,0.00,0.00
2022-07-02 00:50:00,19.90,88,17.90,0.00,0.40,1020.80,0.00,0.00
2022-07-02 01:00:00,20.00,88,18.00,0.00,0.90,1020.80,0.00,0.00
2022-07-02 01:10:00,20.10,88,18.00,0.40,1.30,1020.70,0.00,0.00
2022-07-02 01:20:00,20.20,88,18.10,0.90,1.30,1020.60,0.00,0.00
2022-07-02 01:30:00,20.10,88,18.00,0.40,0.90,1020.40,0.00,0.00
2022-07-02 01:40:00,20.00,88,18.00,1.30,1.80,1020.40,0.00,0.00
2022-07-02 01:50:00,20.20,87,17.90,1.30,1.80,1020.40,0.00,0.00
2022-07-02 02:00:00,20.20,87,17.90,1.30,1.80,1020.20,0.00,0.00
2022-07-02 02:10:00,20.10,87,17.90,1.30,1.80,1020.30,0.00,0.00
2022-07-02 02:20:00,20.20,87,17.90,0.90,1.80,1020.20,0.00,0.00
2022-07-02 02:30:00,20.10,87,17.90,1.30,2.20,1020.20,0.00,0.00
2022-07-02 02:40:00,20.10,87,17.90,1.80,2.70,1019.90,0.00,0.00
2022-07-02 02:50:00,20.10,87,17.90,1.80,3.60,1020.10,0.00,0.00
2022-07-02 03:00:00,20.10,86,17.60,2.20,3.10,1020.10,0.00,0.00
2022-07-02 03:10:00,20.10,86,17.60,1.30,2.70,1020.00,0.00,0.00
2022-07-02 03:20:00,20.10,87,17.90,1.80,3.10,1019.80,0.00,0.00
2022-07-02 03:30:00,19.90,87,17.70,1.30,2.20,1019.90,0.00,0.00
2022-07-02 03:40:00,19.90,88,17.80,1.30,2.20,1019.90,0.00,0.00
2022-07-02 03:50:00,19.80,88,17.80,1.80,2.70,1020.00,0.00,0.00
2022-07-02 04:00:00,19.80,88,17.70,0.90,1.80,1020.00,0.00,0.00
2022-07-02 04:10:00,19.80,89,17.90,1.30,1.80,1019.90,0.00,0.00
2022-07-02 04:20:00,19.70,88,17.70,0.90,1.30,1019.90,0.00,0.00
2022-07-02 04:30:00,19.50,88,17.50,0.40,0.90,1019.90,0.00,0.00
2022-07-02 04:40:00,19.50,87,17.30,0.90,2.70,1020.00,0.00,0.00
2022-07-02 04:50:00,19.30,87,17.10,0.40,0.90,1020.00,0.00,0.00
2022-07-02 05:00:00,19.10,87,16.90,0.40,1.30,1019.90,0.00,0.00
2022-07-02 05:10:00,19.10,87,16.80,0.40,0.90,1020.00,0.00,0.00
2022-07-02 05:20:00,19.10,87,16.80,0.40,0.90,1019.90,0.00,0.00
2022-07-02 05:30:00,19.10,87,16.90,0.40,1.30,1020.00,0.00,0.00
2022-07-02 05:40:00,19.20,87,17.00,0.40,1.30,1020.00,0.00,0.00
2022-07-02 05:50:00,19.30,87,17.10,0.40,1.80,1020.20,0.00,0.00
2022-07-02 06:00:00,19.20,87,17.00,0.40,1.30,1020.40,0.00,0.00
2022-07-02 06:10:00,19.30,87,17.10,0.40,1.30,1020.40,0.00,0.00
2022-07-02 06:20:00,19.20,87,16.90,0.40,0.90,1020.50,0.00,0.00
2022-07-02 06:30:00,19.20,88,17.10,0.00,0.40,1020.70,0.00,0.00
2022-07-02 06:40:00,19.40,88,17.30,1.30,1.80,1020.70,0.00,0.00
2022-07-02 06:50:00,19.50,88,17.50,0.90,1.30,1021.00,0.00,0.00
2022-07-02 07:00:00,19.40,88,17.40,0.90,1.30,1021.10,0.00,0.00
2022-07-02 07:10:00,19.70,87,17.40,0.90,1.30,1021.20,0.00,0.00
2022-07-02 07:20:00,19.80,86,17.40,1.30,2.20,1021.20,0.00,0.00
2022-07-02 07:30:00,20.00,85,17.40,1.80,2.70,1021.30,0.00,0.00
2022-07-02 07:40:00,19.90,84,17.20,1.30,1.80,1021.50,0.00,0.00
2022-07-02 07:50:00,19.90,85,17.30,0.90,1.80,1021.70,0.00,0.00
2022-07-02 08:00:00,19.90,85,17.30,1.30,2.20,1021.80,0.00,0.00
2022-07-02 08:10:00,20.30,84,17.50,1.30,2.20,1021.90,0.00,0.00
2022-07-02 08:20:00,20.40,83,17.50,1.30,2.20,1021.90,0.00,0.00
2022-07-02 08:30:00,20.40,83,17.50,1.30,1.80,1022.00,0.00,0.00
2022-07-02 08:40:00,20.40,83,17.50,1.80,2.70,1022.20,0.00,0.00
2022-07-02 08:50:00,20.60,83,17.60,1.30,2.20,1022.30,0.00,0.00
2022-07-02 09:00:00,20.40,84,17.60,2.20,3.10,1022.30,0.00,0.00
2022-07-02 09:10:00,20.30,84,17.50,1.80,2.70,1022.50,0.00,0.00
2022-07-02 09:20:00,20.40,84,17.60,1.80,2.70,1022.50,0.00,0.00
2022-07-02 09:30:00,20.60,84,17.80,1.80,2.20,1022.50,0.00,0.00
2022-07-02 09:40:00,20.60,83,17.60,1.80,2.20,1022.70,0.00,0.00
2022-07-02 09:50:00,20.70,83,17.70,1.30,1.80,1022.70,0.00,0.00
2022-07-02 10:00:00,20.90,82,17.70,0.90,1.80,1022.70,0.00,0.00
2022-07-02 10:10:00,21.10,82,17.90,0.90,1.30,1022.60,0.00,0.00
2022-07-02 10:20:00,21.20,82,18.00,0.90,1.30,1022.50,0.00,0.00
2022-07-02 10:30:00,21.20,82,18.00,0.90,1.30,1022.40,0.00,0.00
2022-07-02 10:40:00,21.20,82,18.00,0.90,0.90,1022.20,0.00,0.00
2022-07-02 10:50:00,21.20,81,17.80,0.40,0.90,1021.70,0.00,0.00
2022-07-02 11:00:00,21.40,82,18.20,0.40,0.90,1021.80,0.00,0.00
2022-07-02 11:10:00,21.70,81,18.30,0.40,0.90,1021.80,0.00,0.00
2022-07-02 11:20:00,21.80,81,18.40,0.40,0.90,1021.60,0.00,0.00
2022-07-02 11:30:00,22.00,80,18.40,0.90,0.90,1021.50,0.00,0.00
2022-07-02 11:40:00,22.20,80,18.60,0.90,1.30,1021.40,0.00,0.00
2022-07-02 11:50:00,22.40,80,18.80,0.90,1.30,1021.30,0.00,0.00
2022-07-02 12:00:00,22.50,81,19.10,0.90,1.30,1020.90,0.00,0.00
2022-07-02 12:10:00,22.60,81,19.20,0.90,1.30,1020.80,0.00,0.00
2022-07-02 12:20:00,22.80,79,19.00,0.90,1.80,1020.70,0.00,0.00
2022-07-02 12:30:00,23.20,79,19.30,1.30,2.20,1020.60,0.00,0.00
2022-07-02 12:40:00,23.40,76,19.00,1.30,1.80,1020.40,0.00,0.00
2022-07-02 12:50:00,24.20,74,19.20,1.30,2.20,1020.30,0.00,0.00
2022-07-02 13:00:00,24.20,73,19.10,1.80,2.70,1020.20,0.00,0.00
2022-07-02 13:10:00,24.00,76,19.50,1.80,2.70,1020.20,0.00,0.00
2022-07-02 13:20:00,24.20,74,19.20,1.80,3.60,1020.10,0.00,0.00
2022-07-02 13:30:00,24.30,72,19.00,1.80,2.70,1020.00,0.00,0.00
2022-07-02 13:40:00,24.70,72,19.30,1.30,2.20,1019.90,0.00,0.00
2022-07-02 13:50:00,24.70,71,19.10,1.30,2.20,1019.90,0.00,0.00
2022-07-02 14:00:00,24.80,72,19.40,1.80,2.70,1019.80,0.00,0.00
2022-07-02 14:10:00,25.00,70,19.10,1.30,2.70,1019.60,0.00,0.00
2022-07-02 14:20:00,25.50,68,19.20,1.30,2.20,1019.50,0.00,0.00
2022-07-02 14:30:00,25.50,67,18.90,1.80,2.70,1019.50,0.00,0.00
2022-07-02 14:40:00,25.50,69,19.40,1.80,3.10,1019.50,0.00,0.00
2022-07-02 14:50:00,25.50,69,19.40,2.20,3.10,1019.40,0.00,0.00
2022-07-02 15:00:00,25.60,68,19.30,1.30,2.70,1019.40,0.00,0.00
2022-07-02 15:10:00,25.90,68,19.60,1.30,2.20,1019.40,0.00,0.00
2022-07-02 15:20:00,26.20,67,19.60,0.90,1.80,1019.30,0.00,0.00
2022-07-02 15:30:00,26.40,66,19.50,1.30,2.20,1019.20,0.00,0.00
2022-07-02 15:40:00,26.50,66,19.60,1.30,2.20,1019.30,0.00,0.00
2022-07-02 15:50:00,26.80,65,19.60,0.90,1.80,1019.30,0.00,0.00
2022-07-02 16:00:00,26.70,66,19.80,0.90,2.20,1019.30,0.00,0.00
2022-07-02 16:10:00,27.10,65,20.00,0.90,1.30,1019.30,0.00,0.00
2022-07-02 16:20:00,27.50,64,20.10,0.40,1.80,1019.30,0.00,0.00
2022-07-02 16:30:00,26.80,68,20.40,0.40,1.30,1019.30,0.00,0.00
2022-07-02 16:40:00,26.40,69,20.30,0.00,0.40,1019.40,0.00,0.00
2022-07-02 16:50:00,25.80,70,19.90,0.40,2.20,1019.40,0.00,0.00
2022-07-02 17:00:00,25.30,69,19.20,0.00,0.90,1019.50,0.00,0.00
2022-07-02 17:10:00,25.00,72,19.60,0.00,0.90,1019.50,0.00,0.00
2022-07-02 17:20:00,24.60,75,19.90,0.00,0.40,1019.70,0.00,0.00
2022-07-02 17:30:00,24.20,76,19.70,0.00,0.40,1019.70,0.00,0.00
2022-07-02 17:40:00,24.00,78,19.90,0.00,1.30,1019.70,0.00,0.00
2022-07-02 17:50:00,23.80,79,19.90,1.30,1.80,1019.90,0.00,0.00
2022-07-02 18:00:00,23.60,79,19.70,1.30,1.80,1019.90,0.00,0.00
2022-07-02 18:10:00,23.40,79,19.60,0.90,1.30,1019.90,0.00,0.00
2022-07-02 18:20:00,23.30,78,19.30,0.90,1.30,1020.00,0.00,0.00
2022-07-02 18:30:00,23.20,79,19.40,0.90,1.30,1020.00,0.00,0.00
2022-07-02 18:40:00,23.20,79,19.30,0.40,0.90,1019.90,0.00,0.00
2022-07-02 18:50:00,23.10,80,19.50,0.90,0.90,1019.90,0.00,0.00
2022-07-02 19:00:00,23.00,81,19.60,0.40,0.90,1019.90,0.00,0.00
2022-07-02 19:10:00,22.80,81,19.40,0.40,0.90,1020.10,0.00,0.00
2022-07-02 19:20:00,22.70,81,19.20,0.00,0.40,1020.30,0.00,0.00
2022-07-02 19:30:00,22.60,80,19.00,0.00,0.40,1020.30,0.00,0.00
2022-07-02 19:40:00,22.40,80,18.80,0.00,0.40,1020.50,0.00,0.00
2022-07-02 19:50:00,22.60,80,19.00,0.40,1.30,1020.60,0.00,0.00
2022-07-02 20:00:00,22.70,81,19.20,0.90,2.20,1020.60,0.00,0.00
2022-07-02 20:10:00,22.70,82,19.40,1.80,2.20,1020.70,0.00,0.00
2022-07-02 20:20:00,22.70,84,19.90,0.90,1.30,1020.60,0.00,0.00
2022-07-02 20:30:00,22.30,84,19.50,0.40,1.30,1020.80,0.00,0.00
2022-07-02 20:40:00,22.30,85,19.60,0.40,0.90,1020.70,0.00,0.00
2022-07-02 20:50:00,22.60,79,18.80,0.90,1.80,1020.70,0.00,0.00
2022-07-02 21:00:00,23.10,78,19.10,0.90,1.30,1020.80,0.00,0.00
2022-07-02 21:10:00,23.20,77,19.00,0.90,1.80,1020.80,0.00,0.00
2022-07-02 21:20:00,23.30,78,19.30,1.30,3.60,1020.80,0.00,0.00
2022-07-02 21:30:00,23.40,80,19.70,1.80,4.00,1020.80,0.00,0.00
2022-07-02 21:40:00,23.20,82,19.90,1.30,2.20,1020.80,0.00,0.00
2022-07-02 21:50:00,23.10,81,19.70,1.80,2.70,1020.80,0.00,0.00
2022-07-02 22:00:00,23.00,81,19.60,2.20,4.50,1020.80,0.00,0.00
2022-07-02 22:10:00,22.90,81,19.50,2.70,3.10,1020.80,0.00,0.00
2022-07-02 22:20:00,22.80,82,19.60,2.20,3.10,1020.70,0.00,0.00
2022-07-02 22:30:00,22.80,83,19.70,1.80,2.70,1020.80,0.00,0.00
2022-07-02 22:40:00,22.60,83,19.60,1.30,1.80,1020.80,0.00,0.00
2022-07-02 22:50:00,22.50,84,19.70,0.90,1.30,1020.70,0.00,0.00
2022-07-02 23:00:00,22.40,84,19.60,0.90,1.30,1020.80,0.00,0.00
2022-07-02 23:10:00,22.50,84,19.70,0.90,1.30,1020.80,0.00,0.00
2022-07-02 23:20:00,22.40,83,19.40,0.90,1.30,1020.80,0.00,0.00
2022-07-02 23:30:00,22.40,84,19.60,1.30,1.80,1020.70,0.00,0.00
2022-07-02 23:40:00,22.30,83,19.30,0.90,1.80,1020.80,0.00,0.00
2022-07-02 23:50:00,22.40,83,19.40,1.80,2.20,1020.70,0.00,0.00
2022-07-03 00:00:00,22.30,84,19.50,1.30,1.80,1020.70,0.00,0.00
2022-07-03 00:10:00,22.30,84,19.50,1.30,1.80,1020.60,0.00,0.00
2022-07-03 00:20:00,22.40,84,19.60,1.30,1.80,1020.60,0.00,0.00
2022-07-03 00:30:00,21.90,83,18.90,0.90,1.80,1020.70,0.00,0.00
2022-07-03 00:40:00,22.20,83,19.20,2.20,3.10,1020.70,0.00,0.00
2022-07-03 00:50:00,22.40,82,19.20,3.10,4.00,1020.70,0.00,0.00
2022-07-03 01:00:00,22.60,83,19.50,3.10,4.00,1020.70,0.00,0.00
2022-07-03 01:10:00,22.40,85,19.80,3.60,4.90,1020.80,0.00,0.00
2022-07-03 01:20:00,22.20,87,20.00,4.00,4.50,1020.90,0.00,0.00
2022-07-03 01:30:00,22.30,86,19.80,3.60,4.90,1020.70,0.00,0.00
2022-07-03 01:40:00,22.20,87,20.00,3.60,4.50,1020.80,0.00,0.00
2022-07-03 01:50:00,22.10,87,19.80,3.60,4.50,1020.60,0.00,0.00
2022-07-03 02:00:00,21.90,88,19.80,3.60,4.00,1020.60,0.00,0.00
2022-07-03 02:10:00,21.80,88,19.70,3.10,4.00,1020.60,0.00,0.00
2022-07-03 02:20:00,21.80,88,19.70,3.10,3.60,1020.60,0.00,0.00
2022-07-03 02:30:00,21.90,88,19.80,3.10,4.50,1020.70,0.00,0.00
2022-07-03 02:40:00,21.80,88,19.70,3.10,4.50,1020.60,0.00,0.00
2022-07-03 02:50:00,21.70,88,19.60,3.60,4.50,1020.70,0.00,0.00
2022-07-03 03:00:00,21.80,88,19.70,3.60,4.50,1020.60,0.00,0.00
2022-07-03 03:10:00,21.70,89,19.80,3.60,4.90,1020.50,0.00,0.00
2022-07-03 03:20:00,21.60,89,19.70,3.10,4.00,1020.60,0.00,0.00
2022-07-03 03:30:00,21.60,90,19.80,2.70,3.60,1020.50,0.00,0.00
2022-07-03 03:40:00,21.50,90,19.80,3.10,4.50,1020.50,0.00,0.00
2022-07-03 03:50:00,21.60,90,19.80,4.00,4.50,1020.40,0.00,0.00
2022-07-03 04:00:00,21.50,89,19.60,4.00,5.40,1020.40,0.00,0.00
2022-07-03 04:10:00,21.30,89,19.40,4.00,4.90,1020.40,0.00,0.00
2022-07-03 04:20:00,21.30,90,19.60,3.60,4.90,1020.40,0.00,0.00
2022-07-03 04:30:00,21.20,90,19.50,3.10,4.50,1020.40,0.00,0.00
2022-07-03 04:40:00,21.10,90,19.40,3.60,4.00,1020.40,0.00,0.00
2022-07-03 05:00:00,21.10,90,19.40,3.60,4.50,1020.50,0.00,0.00
2022-07-03 05:10:00,21.00,90,19.30,3.60,4.50,1020.60,0.00,0.00
2022-07-03 05:20:00,21.00,90,19.30,3.60,4.50,1020.70,0.00,0.00
2022-07-03 05:30:00,21.00,90,19.30,3.60,4.50,1020.60,0.00,0.00
2022-07-03 05:40:00,21.00,89,19.10,3.60,4.50,1020.70,0.00,0.00
2022-07-03 05:50:00,21.10,90,19.40,3.60,4.90,1020.90,0.00,0.00
2022-07-03 06:00:00,21.00,90,19.30,3.60,4.50,1020.90,0.00,0.00
2022-07-03 06:10:00,20.80,90,19.10,3.60,4.50,1020.90,0.00,0.00
2022-07-03 06:20:00,20.80,90,19.10,3.60,4.50,1021.00,0.00,0.00
2022-07-03 06:30:00,20.70,89,18.80,3.60,4.50,1021.10,0.00,0.00
2022-07-03 06:40:00,20.90,89,19.10,3.60,4.90,1021.10,0.00,0.00
2022-07-03 06:50:00,21.00,89,19.10,3.60,4.50,1021.30,0.00,0.00
2022-07-03 07:00:00,20.90,88,18.80,3.60,4.50,1021.30,0.00,0.00
2022-07-03 07:10:00,21.00,88,18.90,3.60,4.90,1021.40,0.00,0.00
2022-07-03 07:20:00,20.90,88,18.90,4.00,4.90,1021.60,0.00,0.00
2022-07-03 07:30:00,20.90,87,18.60,4.00,6.30,1021.80,0.00,0.00
2022-07-03 07:40:00,21.10,87,18.80,4.50,6.30,1021.80,0.00,0.00
2022-07-03 07:50:00,20.90,87,18.70,4.50,5.40,1021.90,0.00,0.00
2022-07-03 08:00:00,20.90,86,18.50,4.00,5.40,1022.20,0.00,0.00
2022-07-03 08:10:00,21.00,86,18.60,3.60,4.50,1022.20,0.00,0.00
2022-07-03 08:20:00,21.00,86,18.60,3.60,4.90,1022.40,0.00,0.00
2022-07-03 08:30:00,21.10,85,18.50,4.00,5.40,1022.50,0.00,0.00
2022-07-03 08:40:00,21.10,85,18.40,4.50,5.40,1022.60,0.00,0.00
2022-07-03 08:50:00,21.00,86,18.60,4.50,4.90,1022.70,0.00,0.00
2022-07-03 09:00:00,21.10,85,18.50,4.00,5.40,1022.90,0.00,0.00
2022-07-03 09:10:00,21.20,83,18.20,3.60,4.50,1023.00,0.00,0.00
2022-07-03 09:20:00,21.30,83,18.30,4.00,4.50,1023.10,0.00,0.00
2022-07-03 09:30:00,21.30,82,18.10,4.00,4.90,1023.00,0.00,0.00
2022-07-03 09:40:00,21.40,82,18.20,4.00,4.90,1023.00,0.00,0.00
2022-07-03 09:50:00,21.50,82,18.30,4.00,5.40,1023.10,0.00,0.00
2022-07-03 10:00:00,21.60,82,18.40,4.00,4.50,1023.20,0.00,0.00
2022-07-03 10:10:00,21.70,82,18.50,3.60,4.90,1023.20,0.00,0.00
2022-07-03 10:20:00,21.90,82,18.70,3.60,4.50,1023.10,0.00,0.00
2022-07-03 10:30:00,22.00,80,18.40,3.60,4.50,1023.10,0.00,0.00
2022-07-03 10:40:00,22.20,80,18.60,3.10,4.00,1022.70,0.00,0.00
2022-07-03 10:50:00,22.20,81,18.80,3.10,4.00,1022.60,0.00,0.00
2022-07-03 11:00:00,22.30,81,18.90,3.60,4.50,1022.60,0.00,0.00
2022-07-03 11:10:00,22.50,80,18.90,3.60,4.90,1022.60,0.00,0.00
2022-07-03 11:20:00,22.70,81,19.30,3.10,4.00,1022.60,0.00,0.00
2022-07-03 11:30:00,23.00,80,19.40,2.70,3.60,1022.50,0.00,0.00
2022-07-03 11:40:00,23.20,80,19.50,3.10,4.00,1022.50,0.00,0.00
2022-07-03 11:50:00,23.30,80,19.70,3.10,4.00,1022.30,0.00,0.00
2022-07-03 12:00:00,23.50,80,19.80,2.70,4.00,1022.10,0.00,0.00
2022-07-03 12:10:00,23.70,79,19.80,2.70,3.60,1022.00,0.00,0.00
2022-07-03 12:20:00,24.30,75,19.60,2.20,3.10,1021.90,0.00,0.00
2022-07-03 12:30:00,24.70,71,19.10,1.80,2.70,1021.70,0.00,0.00
2022-07-03 12:40:00,25.20,67,18.60,2.20,2.70,1021.60,0.00,0.00
2022-07-03 12:50:00,25.80,66,18.90,1.80,2.20,1021.70,0.00,0.00
2022-07-03 13:00:00,26.10,66,19.20,1.30,1.80,1021.50,0.00,0.00
2022-07-03 13:10:00,26.20,65,19.10,1.30,1.80,1021.40,0.00,0.00
2022-07-03 13:20:00,26.60,65,19.50,0.90,1.30,1021.20,0.00,0.00
2022-07-03 13:30:00,26.70,65,19.60,0.40,0.90,1021.20,0.00,0.00
2022-07-03 13:40:00,27.00,64,19.60,0.40,0.40,1021.00,0.00,0.00
2022-07-03 13:50:00,27.60,60,19.10,0.40,0.90,1020.80,0.00,0.00
2022-07-03 14:00:00,27.70,61,19.50,0.40,0.90,1020.80,0.00,0.00
2022-07-03 14:10:00,27.60,63,19.90,0.90,1.30,1020.70,0.00,0.00
2022-07-03 14:20:00,27.40,65,20.20,0.90,1.30,1020.60,0.00,0.00
2022-07-03 14:30:00,27.20,68,20.70,0.90,1.30,1020.60,0.00,0.00
2022-07-03 14:40:00,27.20,66,20.30,0.90,1.30,1020.80,0.00,0.00
2022-07-03 14:50:00,27.40,67,20.80,1.30,2.20,1020.60,0.00,0.00
2022-07-03 15:00:00,27.10,70,21.20,1.30,2.70,1020.70,0.00,0.00
2022-07-03 15:10:00,27.60,69,21.40,0.40,1.80,1020.70,0.00,0.00
2022-07-03 15:20:00,27.90,67,21.20,0.40,0.90,1020.70,0.00,0.00
2022-07-03 15:30:00,28.60,63,20.80,0.00,0.90,1020.70,0.00,0.00
2022-07-03 15:40:00,27.60,65,20.40,0.40,2.20,1020.70,0.00,0.00
2022-07-03 15:50:00,26.70,63,19.00,1.30,3.10,1020.60,0.00,0.00
2022-07-03 16:00:00,27.10,63,19.40,0.40,1.80,1020.60,0.00,0.00
2022-07-03 16:10:00,27.70,62,19.70,0.40,1.30,1020.80,0.00,0.00
2022-07-03 16:20:00,27.10,61,18.90,0.90,1.80,1020.70,0.00,0.00
2022-07-03 16:30:00,27.20,62,19.30,0.90,2.20,1020.80,0.00,0.00
2022-07-03 16:40:00,27.50,60,19.00,0.40,1.30,1020.70,0.00,0.00
2022-07-03 16:50:00,26.90,61,18.70,0.40,3.10,1020.90,0.00,0.00
2022-07-03 17:00:00,25.80,65,18.70,1.30,3.60,1020.90,0.00,0.00
2022-07-03 17:10:00,25.60,65,18.50,0.40,1.30,1020.80,0.00,0.00
2022-07-03 17:20:00,25.10,70,19.30,1.30,3.10,1020.90,0.00,0.00
2022-07-03 17:30:00,24.80,71,19.20,1.80,3.10,1021.00,0.00,0.00
2022-07-03 17:40:00,24.70,72,19.30,1.80,3.10,1021.10,0.00,0.00
2022-07-03 17:50:00,24.30,72,19.00,2.70,3.60,1021.00,0.00,0.00
2022-07-03 18:00:00,24.40,73,19.30,2.70,3.60,1021.00,0.00,0.00
2022-07-03 18:10:00,24.30,74,19.40,1.80,3.10,1021.00,0.00,0.00
2022-07-03 18:20:00,23.90,74,19.00,1.30,1.80,1021.00,0.00,0.00
2022-07-03 18:30:00,24.00,75,19.30,1.30,2.20,1021.00,0.00,0.00
2022-07-03 18:40:00,23.90,75,19.20,1.30,1.80,1021.10,0.00,0.00
2022-07-03 18:50:00,23.80,75,19.10,0.90,2.20,1021.20,0.00,0.00
2022-07-03 19:00:00,23.80,76,19.30,0.40,1.30,1021.40,0.00,0.00
2022-07-03 19:10:00,23.70,76,19.20,0.40,1.80,1021.50,0.00,0.00
2022-07-03 19:20:00,23.80,74,18.90,1.30,2.70,1021.50,0.00,0.00
2022-07-03 19:30:00,23.80,77,19.50,1.30,1.80,1021.50,0.00,0.00
2022-07-03 19:40:00,23.40,76,19.00,0.90,0.90,1021.60,0.00,0.00
2022-07-03 19:50:00,23.20,76,18.80,0.40,0.90,1021.60,0.00,0.00
2022-07-03 20:00:00,23.30,75,18.60,0.40,0.90,1021.70,0.00,0.00
2022-07-03 20:10:00,23.30,75,18.60,0.40,0.40,1021.80,0.00,0.00
2022-07-03 20:20:00,23.30,76,18.90,0.40,1.30,1021.80,0.00,0.00
2022-07-03 20:30:00,22.90,77,18.60,0.00,0.40,1021.80,0.00,0.00
2022-07-03 20:40:00,22.90,76,18.40,0.00,0.40,1021.70,0.00,0.00
